Event_Id,Event_Name,Sub_Event_Name,Event_Tag,Event_position,Event_Team,Event Sec,Sec_Before_Goal,X,Y,Match_Label,Match_Period,Match_Winner,Player_Name,Player_Role,Player_Goals_Scored,Player_Role_Calculated
263156172,Pass,Cross,Left foot,1,Croatia,61.558853,123.452539,95,10,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Rakitic,Midfielder,0,left FW
263156172,Pass,Cross,Left foot,2,Croatia,61.558853,123.452539,0,0,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Rakitic,Midfielder,0,left FW
263156172,Pass,Cross,Blocked,1,Croatia,61.558853,123.452539,95,10,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Rakitic,Midfielder,0,left FW
263156172,Pass,Cross,Not accurate,1,Croatia,61.558853,123.452539,95,10,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Rakitic,Midfielder,0,left FW
263156172,Pass,Cross,Blocked,2,Croatia,61.558853,123.452539,0,0,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Rakitic,Midfielder,0,left FW
263156172,Pass,Cross,Not accurate,2,Croatia,61.558853,123.452539,0,0,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Rakitic,Midfielder,0,left FW
263155865,Others on the ball,Touch,Interception,1,England,63.9394,121.071992,3,87,Croatia - England. 2 - 1 (E),E2,Croatia,Kieran Trippier,Defender,1,right MF
263155865,Others on the ball,Touch,Interception,2,England,63.9394,121.071992,6,100,Croatia - England. 2 - 1 (E),E2,Croatia,Kieran Trippier,Defender,1,right MF
263156174,Free Kick,Throw in,Accurate,1,Croatia,72.963324,112.048068,91,0,Croatia - England. 2 - 1 (E),E2,Croatia,Josip Pivaric,Defender,0,left MF
263156174,Free Kick,Throw in,Accurate,2,Croatia,72.963324,112.048068,92,13,Croatia - England. 2 - 1 (E),E2,Croatia,Josip Pivaric,Defender,0,left MF
263156175,Pass,Simple pass,Accurate,1,Croatia,74.11275,110.898642,92,13,Croatia - England. 2 - 1 (E),E2,Croatia,Andrej Kramaric,Forward,0,central FW
263156175,Pass,Simple pass,Accurate,2,Croatia,74.11275,110.898642,92,4,Croatia - England. 2 - 1 (E),E2,Croatia,Andrej Kramaric,Forward,0,central FW
263156176,Pass,Simple pass,Accurate,1,Croatia,75.217762,109.79363,92,4,Croatia - England. 2 - 1 (E),E2,Croatia,Josip Pivaric,Defender,0,left MF
263156176,Pass,Simple pass,Accurate,2,Croatia,75.217762,109.79363,87,11,Croatia - England. 2 - 1 (E),E2,Croatia,Josip Pivaric,Defender,0,left MF
263156177,Pass,Simple pass,Accurate,1,Croatia,76.194387,108.817005,87,11,Croatia - England. 2 - 1 (E),E2,Croatia,Andrej Kramaric,Forward,0,central FW
263156177,Pass,Simple pass,Accurate,2,Croatia,76.194387,108.817005,92,6,Croatia - England. 2 - 1 (E),E2,Croatia,Andrej Kramaric,Forward,0,central FW
263156178,Pass,Simple pass,Accurate,1,Croatia,76.923045,108.088347,92,6,Croatia - England. 2 - 1 (E),E2,Croatia,Josip Pivaric,Defender,0,left MF
263156178,Pass,Simple pass,Accurate,2,Croatia,76.923045,108.088347,69,11,Croatia - England. 2 - 1 (E),E2,Croatia,Josip Pivaric,Defender,0,left MF
263156179,Pass,Simple pass,Accurate,1,Croatia,78.61601,106.395382,69,11,Croatia - England. 2 - 1 (E),E2,Croatia,Marcelo Brozovic,Midfielder,0,central MF
